,tail_num,manufacturer,model
2409,N65832,BOEING,737-924ER
2410,N69835,BOEING,737-924ER
2411,N118SY,EMBRAER S A,ERJ 170-200 LR
2412,N68836,BOEING,737-924ER
2413,N664UA,BOEING,767-322
2414,N584UW,AIRBUS INDUSTRIE,A321-231
2415,N207FR,AIRBUS,A320-214
2416,N666UA,BOEING,767-322
2417,N971UY,AIRBUS,A321-231
2418,N201UU,BOEING,757-2B7
2419,N808AW,AIRBUS INDUSTRIE,A319-132
2420,N938UW,BOEING,757-2B7
2421,N914UY,AIRBUS,A321-231
2422,N672UA,BOEING,767-322
2423,N912UY,AIRBUS,A321-231
2424,N942DN,MCDONNELL DOUGLAS,MD-90-30
2425,N603AT,BOEING,717-200
2426,N969AT,BOEING,717-200
2427,N200UU,BOEING,757-2B7
2428,N203UW,BOEING,757-23N
2429,N829AW,AIRBUS INDUSTRIE,A319-132
2430,N677UA,BOEING,767-322
2431,N913US,AIRBUS,A321-231
2432,N970AT,BOEING,717-200
2433,N987AT,BOEING,717-200
2434,N968AT,BOEING,717-200
2435,N659DL,BOEING,757-232
2436,N202UW,BOEING,757-2B7
2437,N586UW,AIRBUS,A321-231
2438,N584JB,AIRBUS,A320-232
2439,N471AS,BOEING,737-990ER
2440,N6709,BOEING,757-232
2441,N959AT,BOEING,717-200
2442,N943FR,AIRBUS,A319-112
2443,N809AW,AIRBUS INDUSTRIE,A319-132
2444,N916EV,BOMBARDIER INC,CL-600-2B19
2445,N923EV,BOMBARDIER INC,CL-600-2B19
2446,N124SY,EMBRAER S A,ERJ 170-200 LR
2447,N399DA,BOEING,737-832
2448,N967AT,BOEING,717-200
2449,N125SY,EMBRAER S A,ERJ 170-200 LR
2450,N69838,BOEING,737-924ER
2451,N899AT,BOEING,717-200
2452,N227FR,AIRBUS,A320-214
2453,N77066,BOEING,767-424ER
2454,N378DA,BOEING,737-832
2455,N675UA,BOEING,767-322
2456,N66837,BOEING,737-924ER
2457,N3745B,BOEING,737-832
2458,N127SY,EMBRAER S A,ERJ 170-200 LR
2459,N806DN,BOEING,737-932ER
2460,N384DA,BOEING,737-832
2461,N128SY,EMBRAER S A,ERJ 170-200 LR
2462,N624JB,AIRBUS,A320-232
2463,N3735D,BOEING,737-832
2464,N813AW,AIRBUS INDUSTRIE,A319-132
2465,N937AT,BOEING,717-200
2466,N922AT,BOEING,717-200
2467,N3766,BOEING,737-832
2468,N3758Y,BOEING,737-832
2469,N592JB,AIRBUS,A320-232
2470,N667UA,BOEING,767-322
2471,N3752,BOEING,737-832
2472,N915US,AIRBUS,A321-231
2473,N806AW,AIRBUS INDUSTRIE,A319-132
2474,N807AW,AIRBUS INDUSTRIE,A319-132
2475,N3755D,BOEING,737-832
2476,N3768,BOEING,737-832
2477,N502NK,AIRBUS,A319-132
2478,N532NK,AIRBUS,A319-132
2479,N530NK,AIRBUS,A319-132
2480,N517NK,AIRBUS,A319-132
2481,N626NK,AIRBUS,A320-232
2482,N609NK,AIRBUS,A320-232
2483,N608NK,AIRBUS,A320-232
2484,N618NK,AIRBUS,A320-232
2485,N628NK,AIRBUS,A320-232
2486,N630NK,AIRBUS,A320-232
2487,N611NK,AIRBUS,A320-232
2488,N631NK,AIRBUS,A320-232
2489,N509NK,AIRBUS,A319-132
2490,N514NK,AIRBUS,A319-132
2491,N506NK,AIRBUS,A319-132
2492,N523NK,AIRBUS,A319-132
2493,N507NK,AIRBUS,A319-132
2494,N508NK,AIRBUS,A319-132
2495,N606NK,AIRBUS,A320-232
2496,N624NK,AIRBUS,A320-232
2497,N621NK,AIRBUS,A320-232
2498,N603NK,AIRBUS,A320-232
2499,N510NK,AIRBUS,A319-132
2500,N505NK,AIRBUS,A319-132
2501,N503NK,AIRBUS,A319-132
2502,N69839,BOEING,737-924ER
2503,N916US,AIRBUS,A321-231
2504,N612NK,AIRBUS,A320-232
2505,N614NK,AIRBUS,A320-232
2506,N529NK,AIRBUS,A319-132
2507,N515NK,AIRBUS,A319-132
2508,N602NK,AIRBUS,A320-232
2509,N522NK,AIRBUS,A319-132
2510,N534NK,AIRBUS,A319-132
2511,N531NK,AIRBUS,A319-132
2512,N527NK,AIRBUS,A319-132
2513,N635NK,AIRBUS,A320-232
2514,N634NK,AIRBUS,A320-232
2515,N617NK,AIRBUS,A320-232
2516,N632NK,AIRBUS,A320-232
2517,N623NK,AIRBUS,A320-232
2518,N526NK,AIRBUS,A319-132
2519,N528NK,AIRBUS,A319-132
2520,N519NK,AIRBUS,A319-132
2521,N525NK,AIRBUS,A319-132
2522,N521NK,AIRBUS,A319-132
2523,N376DA,BOEING,737-832
2524,N533NK,AIRBUS,A319-132
2525,N601NK,AIRBUS,A320-232
2526,N604NK,AIRBUS,A320-232
2527,N516NK,AIRBUS,A319-132
2528,N607AT,BOEING,717-200
2529,N619NK,AIRBUS,A320-232
2530,N629NK,AIRBUS,A320-232
2531,N622NK,AIRBUS,A320-232
2532,N504NK,AIRBUS,A319-132
2533,N625NK,AIRBUS,A320-232
2534,N524NK,AIRBUS,A319-132
2535,N613NK,AIRBUS,A320-232
2536,N633NK,AIRBUS,A320-232
2537,N627NK,AIRBUS,A320-232
2538,N616NK,AIRBUS,A320-232
2539,N607NK,AIRBUS INDUSTRIE,A320-232
2540,N512NK,AIRBUS,A319-132
2541,N941FR,AIRBUS,A319-112
2542,N605NK,AIRBUS,A320-232
2543,N389DA,BOEING,737-832
2544,N620NK,AIRBUS,A320-232
2545,N615NK,AIRBUS,A320-232
2546,N636NK,AIRBUS,A320-232
2547,N637NK,AIRBUS,A320-232
2548,N374DA,BOEING,737-832
2549,N986AT,BOEING,717-200
2550,N684DA,BOEING,757-232
2551,N638NK,AIRBUS,A320-232
2552,N131SY,EMBRAER S A,ERJ 170-200 LR
2553,N68842,BOEING,737-924ER
2554,N67845,BOEING,737-924ER
2555,N64844,BOEING,737-924ER
2556,N135SY,EMBRAER S A,ERJ 170-200 LR
2557,N68834,BOEING,737-924ER
2558,N918US,AIRBUS,A321-231
2559,N917US,DIAMOND AIRCRAFT IND INC,DA 40
2560,N928AT,BOEING,717-200
2561,N134SY,EMBRAER S A,ERJ 170-200 LR
2562,N435SW,BOMBARDIER INC,CL-600-2B19
2563,N133SY,EMBRAER S A,ERJ 170-200 LR
2564,N130SY,EMBRAER S A,ERJ 170-200 LR
2565,N66841,BOEING,737-924ER
2566,N68843,BOEING,737-924ER
2567,N919US,AIRBUS,A321-231
2568,N69840,BOEING,737-924ER
2569,N923AT,BOEING,717-200
2570,N639NK,AIRBUS,A320-232
2571,N132SY,EMBRAER S A,ERJ 170-200 LR
2572,N920US,AIRBUS,A321-231
2573,N993AT,BOEING,717-200
2574,N972AT,BOEING,717-200
2575,N938FR,AIRBUS,A319-112
2576,N136SY,EMBRAER S A,ERJ 170-200 LR
2577,N67846,BOEING,737-924ER
2578,N822AW,AIRBUS INDUSTRIE,A319-132
2579,N547US,BOEING,757-251
2580,N985AT,BOEING,717-200
2581,N974AT,BOEING,717-200
2582,N988AT,BOEING,717-200
2583,N839AW,AIRBUS,A319-132
2584,N938AT,BOEING,717-200
2585,N814AW,AIRBUS INDUSTRIE,A319-132
2586,N834AW,AIRBUS,A319-132
2587,N228FR,AIRBUS,A320-214
2588,N823DN,BOEING,737-932ER
2589,N815DN,BOEING,737-932ER
2590,N385DN,BOEING,737-832
2591,N142SY,EMBRAER S A,ERJ 170-200 LR
2592,N138SY,EMBRAER S A,ERJ 170-200 LR
2593,N141SY,EMBRAER S A,ERJ 170-200 LR
2594,N140SY,EMBRAER S A,ERJ 170-200 LR
2595,N143SY,EMBRAER S A,ERJ 170-200 LR
2596,N922US,AIRBUS,A321-231
2597,N910AW,BOEING,757-2G7
2598,N827DN,BOEING,737-932ER
2599,N139SY,EMBRAER S A,ERJ 170-200 LR
2600,N3740C,BOEING,737-832
2601,N822DN,BOEING,737-932ER
2602,N939FR,AIRBUS,A319-112
2603,N229FR,AIRBUS,A320-214
2604,N68880,BOEING,737-924ER
2605,N69847,BOEING,737-924ER
2606,N66848,BOEING,737-924ER
2607,N816DN,BOEING,737-932ER
2608,N971AT,BOEING,717-200
2609,N390DA,BOEING,737-832
2610,N811DZ,BOEING,737-932ER
2611,N923US,AIRBUS,A321-231
2612,N808DN,BOEING,737-932ER
2613,N805DN,BOEING,737-932ER
2614,N949FR,AIRBUS,A319-112
2615,N921US,AIRBUS,A321-231
2616,N924US,AIRBUS,A321-231
2617,N917UY,AIRBUS,A321-231
2618,N824DN,BOEING,737-932ER
2619,N821DN,BOEING,737-932ER
2620,N942AT,BOEING,717-200
2621,N640NK,AIRBUS,A320-232
2622,N62849,BOEING,737-924ER
2623,N392DA,BOEING,737-832
2624,N835DN,BOEING,737-932ER
2625,N817DN,BOEING,737-932ER
2626,N371DA,BOEING,737-832
2627,N983AT,BOEING,717-200
2628,N809DN,BOEING,737-932ER
2629,N964AT,BOEING,717-200
2630,N837DN,BOEING,737-932ER
2631,N910FR,AIRBUS,A319-112
2632,N388DA,BOEING,737-832
2633,N819DN,BOEING,737-932ER
2634,N963AT,BOEING,717-200
2635,N838DN,BOEING,737-932ER
2636,N831DN,BOEING,737-932ER
2637,N641NK,AIRBUS,A320-232
2638,N3741S,BOEING,737-832
2639,N930AT,BOEING,717-200
2640,N638JB,AIRBUS,A320-232
2641,N834DN,BOEING,737-932ER
2642,N472AS,BOEING,737-990ER
2643,N804DN,BOEING,737-932ER
2644,N3750D,BOEING,737-832
2645,N397DA,BOEING,737-832
2646,N396DA,BOEING,737-832
2647,N839DN,BOEING,737-932ER
2648,N382DA,BOEING,737-832
2649,N814DN,BOEING,737-932ER
2650,N831AW,AIRBUS INDUSTRIE,A319-132
2651,N3763D,BOEING,737-832
2652,N3764D,BOEING,737-832
2653,N805AW,AIRBUS INDUSTRIE,A319-132
2654,N308DE,BOEING,737-732
2655,N3733Z,BOEING,737-832
2656,N939AT,BOEING,717-200
2657,N949AT,BOEING,717-200
2658,N980AT,BOEING,717-200
2659,N3749D,BOEING,737-832
2660,N982AT,BOEING,717-200
2661,N996AT,BOEING,717-200
2662,N950AT,BOEING,717-200
2663,N377DA,BOEING,737-832
2664,N685AE,EMBRAER,EMB-145LR
2665,N676AE,EMBRAER,EMB-145LR
2666,N675AE,EMBRAER,EMB-145LR
2667,N678AE,EMBRAER,EMB-145LR
2668,N677AE,EMBRAER,EMB-145LR
2669,N624AE,EMBRAER,EMB-145LR
2670,N417SW,BOMBARDIER INC,CL-600-2B19
2671,N61882,BOEING,737-924ER
2672,N17753,BOEING,737-7V3
2673,N62884,BOEING,737-924ER
2674,N69885,BOEING,737-924ER
2675,N17752,BOEING,737-71Q
2676,N15751,BOEING,737-71Q
2677,N14235,BOEING,737-824
2678,N483AS,BOEING,737-990ER
2679,N608AT,BOEING,717-200
2680,N643NK,AIRBUS,A320-232
2681,N642NK,AIRBUS,A320-232
2682,N144SY,EMBRAER S A,ERJ 170-200 LR
2683,N148SY,EMBRAER S A,ERJ 170-200 LR
2684,N12754,BOEING,737-700
2685,N61881,BOEING,737-924ER
2686,N61886,BOEING,737-924ER
2687,N62883,BOEING,737-924ER
2688,N150SY,EMBRAER S A,ERJ 170-200 LR
2689,N151SY,EMBRAER S A,ERJ 170-200 LR
2690,N13227,BOEING,737-824
2691,N63890,BOEING,737-924ER
2692,N927UW,AIRBUS,A321-231
2693,N926UW,AIRBUS,A321-231
2694,N657NK,AIRBUS,A321-231
2695,N659NK,AIRBUS,A321-231
2696,N658NK,AIRBUS,A321-231
2697,N864AS,BOMBARDIER INC,CL-600-2B19
2698,N481AS,BOEING,737-990ER
2699,N474AS,BOEING,737-990ER
2700,N944AT,BOEING,717-200
2701,N380DA,BOEING,737-832
2702,N943AT,BOEING,717-200
2703,N671AE,EMBRAER,EMB-145LR
2704,N672AE,EMBRAER,EMB-145LR
2705,N633AE,EMBRAER,EMB-145LR
2706,N948AT,BOEING,717-200
2707,N940AT,BOEING,717-200
2708,N379DA,BOEING,737-832
2709,N146SY,EMBRAER S A,ERJ 170-200 LR
2710,N877AA,TEXTRON AVIATION INC,172S
2711,N997AT,BOEING,717-200
2712,N3769L,BOEING,737-832
2713,N952AT,BOEING,717-200
2714,N145SY,EMBRAER S A,ERJ 170-200 LR
2715,N149SY,EMBRAER S A,ERJ 170-200 LR
2716,N61887,BOEING,737-924ER
2717,N26232,BOEING,737-824
2718,N3760C,BOEING,737-832
2719,N466SW,BOMBARDIER INC,CL-600-2B19
2720,N3732J,BOEING,737-832
2721,N680AE,EMBRAER,EMB-145LR
2722,N629AE,EMBRAER,EMB-145LR
2723,N687JS,EMBRAER,EMB-145LR
2724,N897SK,BOMBARDIER INC,CL-600-2D24
2725,N281VA,AIRBUS,A320-214
2726,N486AS,BOEING,737-990ER
2727,N925UY,AIRBUS,A321-231
2728,N230FR,AIRBUS,A320-214
2729,N69888,BOEING,737-924ER
2730,N62889,BOEING,737-924ER
2731,N479AS,BOEING,737-990ER
2732,N626AE,EMBRAER,EMB-145LR
2733,N477AS,BOEING,737-990ER
2734,N3743H,BOEING,737-832
2735,N673AE,EMBRAER,EMB-145LR
2736,N965AT,BOEING,717-200
2737,N282VA,AIRBUS,A320-214
2738,N951AT,BOEING,717-200
2739,N398DA,BOEING,737-832
2740,N717JL,BOEING,717-200
2741,N387DA,BOEING,737-832
2742,N3738B,BOEING,737-832
2743,N947AT,BOEING,717-200
2744,N3736C,BOEING,737-832
2745,N35236,BOEING,737-824
2746,N68891,BOEING,737-924ER
2747,N980UY,AIRBUS,A321-231
2748,N3772H,BOEING,737-832
2749,N372DA,BOEING,737-832
2750,N478AS,BOEING,737-990ER
2751,N667GB,EMBRAER,EMB-145LR
2752,N976UY,AIRBUS,A321-231
2753,N988DN,BOEING,717-200
2754,N803DN,BOEING,737-932ER
2755,N820DN,BOEING,737-932ER
2756,N851DN,BOEING,737-932ER
2757,N802DN,BOEING,737-932ER
2758,N989DN,BOEING,717-200
2759,N945AT,BOEING,717-200
2760,N3762Y,BOEING,737-832
2761,N829DN,BOEING,737-932ER
2762,N828DN,BOEING,737-932ER
2763,N836DN,BOEING,737-932ER
2764,N232FR,AIRBUS,A320-214
2765,N702FR,AIRBUS,A321-211
2766,N708FR,AIRBUS,A321-211
2767,N646NK,AIRBUS,A320-232
2768,N660NK,AIRBUS,A321-231
2769,N152SY,EMBRAER S A,ERJ 170-200 LR
2770,N27246,BOEING,737-824
2771,N645NK,AIRBUS,A320-232
2772,N491AS,BOEING,737-990ER
2773,N801DZ,BOEING,737-932ER
2774,N684JW,EMBRAER,EMB-145LR
2775,N661NK,AIRBUS,A321-231
2776,N13720,BOEING,737-724
2777,N973UY,AIRBUS,A321-231
2778,N434AS,BOEING,737-990ER
2779,N841DN,BOEING,737-932ER
2780,N704FR,AIRBUS,A321-211
2781,N862AS,BOMBARDIER INC,CL-600-2B19
2782,N464SW,BOMBARDIER INC,CL-600-2B19
2783,N14249,BOEING,737-824
2784,N27734,BOEING,737-724
2785,N868CA,BOMBARDIER INC,CL-600-2B19
2786,N66893,BOEING,737-924ER
2787,N62892,BOEING,737-924ER
2788,N982VJ,AIRBUS,A321-231
2789,N849DN,BOEING,737-932ER
2790,N946AT,BOEING,717-200
2791,N981UY,AIRBUS,A321-231
2792,N972UY,AIRBUS,A321-231
2793,N662NK,AIRBUS,A321-231
2794,N898SK,BOMBARDIER INC,CL-600-2D24
2795,N706FR,AIRBUS,A321-211
2796,N62894,BOEING,737-924ER
2797,N14240,BOEING,737-824
2798,N14735,BOEING,737-724
2799,N974UY,AIRBUS,A321-231
2800,N992AT,BOEING,717-200
2801,N701FR,AIRBUS,A321-211
2802,N705FR,AIRBUS,A321-211
2803,N229UA,BOEING,777-222
2804,N25201,BOEING,737-824
2805,N428AS,BOEING,737-990ER
2806,N362VA,AIRBUS,A320-214
2807,N987DN,BOEING,717-200
2808,N896SK,BOMBARDIER INC,CL-600-2D24
2809,N448AS,BOEING,737-990ER
2810,N826DN,BOEING,737-932ER
2811,N810DN,BOEING,737-932ER
2812,N825DN,BOEING,737-932ER
2813,N899SK,BOMBARDIER INC,CL-600-2D24
2814,N487AS,BOEING,737-990ER
2815,N847DN,BOEING,737-932ER
2816,N283VA,AIRBUS,A320-214
2817,N975UY,AIRBUS,A321-231
2818,N978UY,AIRBUS,A321-231
2819,N494AS,BOEING,737-990ER
2820,N495AS,BOEING,737-990ER
2821,N832DN,BOEING,737-932ER
2822,N833DN,BOEING,737-932ER
2823,N122UA,BOEING,747-422
2824,N153SY,EMBRAER S A,ERJ 170-200 LR
2825,N845DN,BOEING,737-932ER
2826,N663NK,AIRBUS,A321-231
2827,N493AS,BOEING,737-990ER
2828,N120UA,BOEING,747-422
2829,N979UY,AIRBUS,A321-231
2830,N840DN,BOEING,737-932ER
2831,N850DN,BOEING,737-932ER
2832,N852DN,BOEING,737-932ER
2833,N850AA,SOCATA,TBM 700
2834,N857AA,CESSNA,550
2835,N182UA,BOEING,747-422
2836,N223UA,BOEING,777-222
2837,N3753,BOEING,737-832
2838,N665NK,AIRBUS,A321-231
2839,N977UY,AIRBUS,A321-231
2840,N506CA,BOMBARDIER INC,CL-600-2B19
2841,N888AA,PILATUS AIRCRAFT LTD,PC-12/47E
2842,N988AA,GATES LEARJET,25D
2843,N858AA,AIR TRACTOR INC,AT-802A
2844,N307DQ,BOEING,737-732
2845,N709FR,AIRBUS,A321-211
2846,N711FR,AIRBUS,A321-211
2847,N644NK,AIRBUS,A320-232
2848,N664NK,AIRBUS,A321-231
2849,N162SY,EMBRAER S A,ERJ 170-200 LR
2850,N154SY,EMBRAER S A,ERJ 170-200 LR
2851,N163SY,EMBRAER S A,ERJ 170-200 LR
2852,N157SY,EMBRAER S A,ERJ 170-200 LR
2853,N161SY,EMBRAER,ERJ 170-200 LR
2854,N156SY,EMBRAER,ERJ 170-200 LR
2855,N889UA,AIRBUS,A319-132
2856,N24736,BOEING,737-724
2857,N76533,BOEING,737-824
2858,N891AA,BEECH,C90A
2859,N970UY,AIRBUS,A321-231
2860,N237AK,BOEING,737-990ER
2861,N247AK,BOEING,737-990ER
2862,N861DN,BOEING,737-932ER
2863,N309DE,BOEING,737-732
2864,N667NK,AIRBUS,A321-231
2865,N863AS,BOMBARDIER INC,CL-600-2B19
2866,N251AK,BOEING,737-990ER
2867,N248AK,BOEING,737-990ER
2868,N301DQ,BOEING,737-732
2869,N843DN,BOEING,737-932ER
2870,N3767,BOEING,737-832
2871,N233FR,AIRBUS,A320-214
2872,N710FR,AIRBUS,A321-211
2873,N712FR,AIRBUS,A321-211
2874,N363VA,AIRBUS,A320-214
2875,N874AA,BOEING,727-223
2876,N932AT,BOEING,717-200
2877,N364VA,AIRBUS,A320-214
2878,N668NK,AIRBUS,A321-231
2879,N492AS,BOEING,737-990ER
2880,N304DN,AIRBUS,A321-211
2881,N365VA,AIRBUS,A320-214
2882,N864AA,PIPER AIRCRAFT INC,PA-44-180
2883,N867AA,CESSNA,172M
2884,N160SY,EMBRAER,ERJ 170-200 LR
2885,N807DN,BOEING,737-932ER
2886,N876AA,CIRRUS DESIGN CORP,SR22
2887,N848DN,BOEING,737-932ER
2888,N238AK,BOEING,737-990ER
2889,N842DN,BOEING,737-932ER
2890,N236AK,BOEING,737-990ER
2891,N224AK,BOEING,737-990ER
2892,N3739P,BOEING,737-832
2893,N305DQ,BOEING,737-732
2894,N882AA,RAYTHEON AIRCRAFT COMPANY,390
2895,N936AT,BOEING,717-200
2896,N878AA,SIKORSKY,EH-60A
2897,N859DN,BOEING,737-932ER
2898,N157AA,AIRBUS,A321-231
2899,N915AA,CESSNA,152
2900,N188AA,BEECH,35-C33
2901,N181AA,DJI,PHANTOM 3 PROFESSION
2902,N510AA,CESSNA,210N
2903,N161AA,AIRBUS,A321-231
2904,N173AA,CESSNA,550
2905,N187AA,DASSAULT AVIATION,FALCON 2000
2906,N171AA,CESSNA,510
2907,N713FR,AIRBUS,A321-211
2908,N715FR,AIRBUS,A321-211
2909,N714FR,AIRBUS,A321-211
2910,N164SY,EMBRAER,ERJ 170-200 LR
2911,N669NK,AIRBUS,A321-231
2912,N670NK,AIRBUS,A321-231
2913,N77535,BOEING,737-824
2914,N86534,BOEING,737-824
2915,N76532,BOEING,737-824
2916,N284VA,AIRBUS,A320-214
2917,N199AA,BEECH,K35
2918,N150AA,GRUMMAN AMERICAN AVN. CORP,AA-1A
2919,N102AA,AVIAT AIRCRAFT INC,A-1B
2920,N125AA,AIRBUS,A321-231
2921,N105AA,CESSNA,R182
2922,N663AA,CESSNA,402C
2923,N192AA,BEECH,K35
2924,N970AA,SHORT BROS,SD-360-300
2925,N971AA,CESSNA,150G
2926,N902NK,AIRBUS,A320-271N
2927,N562AA,YUNEEC INTERNATIONAL CO LTD,Q500 TYPHOON
2928,N154AA,AIRBUS,A321-231
2929,N191AA,BEECH,K35
2930,N151AA,TAGUE LARRY,PIONEER 200
2931,N927AA,DASSAULT AVIATION,FALCON 2000
2932,N190AA,BOEING,757-223
2933,N197AA,BELL,206B
2934,N121AA,AIR TRACTOR INC,AT-602
2935,N119AA,AGUSTA SPA,A119
2936,N987AA,CIRRUS DESIGN CORP,SR22
2937,N155AA,SIKORSKY,EH-60A
2938,N919AA,ANTARES,M-33
2939,N172AA,CESSNA,180
2940,N973AA,SHORT BROS,SD3-60
2941,N977AA,BEECH,C90
2942,N972AA,SHORT BROS,SD3-60
2943,N176AA,BOEING,757-223
2944,N127AA,AIRBUS,A321-231
2945,N713AA,GULFSTREAM AEROSPACE,GIV-X (G450)
2946,N704AA,CESSNA,150M
2947,N989AA,CESSNA,401A
2948,N264AK,BOEING,737-990ER
2949,N980AA,SIKORSKY,EH-60A
2950,N185AA,CESSNA,185D
2951,N111AA,BEECH,F90
2952,N77536,BOEING,737-824
2953,N285VA,AIRBUS,A320-214
2954,N167AA,GULFSTREAM AEROSPACE,G-IV
2955,N757AA,CESSNA,152
2956,N768AA,BOEING,777-223
2957,N235FR,AIRBUS,A320-214
2958,N77537,BOEING,737-800
2959,N724AA,RAYTHEON AIRCRAFT COMPANY,B200
2960,N832AA,BOEING,787-9
2961,N124AA,AIRBUS,A321-231
2962,N112AA,AERO COMMANDER,500-B
2963,N920AA,PARTENAVIA S.P.A.,P68B
2964,N194AA,BOEING,757-223
2965,N260AK,BOEING,737-990ER
2966,N189AA,BEECH,K35
2967,N162AA,AIRBUS,A321-231
2968,N974AA,SHORT BROS,SD3-60
2969,N195AA,PIPER,PA-31T
2970,N883AA,PILATUS AIRCRAFT LTD,PC-12/47E
2971,N198AA,BOEING,757-223
2972,N152AA,AIRBUS,A321-231
2973,N182AA,BELL,206B
2974,N196AA,BOEING,757-223
2975,N708AA,BOEING,727-223
2976,N702AA,SOCATA,TBM 700
2977,N253AK,BOEING,737-990ER
2978,N37700,BOEING,737-832
2979,N917AA,DRLIK ROMUALD,FALCON 2
2980,N122AA,ROBINSON HELICOPTER COMPANY,R44 II
2981,N180AA,CESSNA,180J
2982,N109AA,AVIAT AIRCRAFT INC,A-1B
2983,N885AA,EXTRA FLUGZEUGBAU GMBH,EA-400
2984,N193AA,MITSUBISHI,MU-2B-60
2985,N722AA,CESSNA,172M
2986,N3751B,BOEING,737-832
2987,N975AA,AERO COMMANDER,500 S
2988,N263AK,BOEING,737-990ER
2989,N163AA,AIRBUS,A321-231
2990,N715AA,GULFSTREAM AEROSPACE,GV-SP (G550)
2991,N153AA,AVIAT AIRCRAFT INC,A-1B
2992,N830DN,BOEING,737-932ER
2993,N62895,BOEING,737-900ER
2994,N156AA,AVIAT AIRCRAFT INC,A-1B
2995,N507AA,WOBIG WAYNE R,FALCON-XP
2996,N505UA,BOEING,757-222
2997,N668AA,BOEING,757-223
2998,N117AA,CANADAIR LTD,CL-600-2B16
2999,N737AA,CESSNA,172N
3000,N895AA,DJI,PHANTOM 3 PROFESSION
3001,N3748Y,BOEING,737-832
3002,N665AA,BOEING,757-223
3003,N652AA,BOEING,757-223
3004,N750AA,RICHARD DOUGLAS KLUGOW,Z750
3005,N647AA,GRAHAM JERRY,FALCON-XP
3006,N660AA,PIPER,PA-28-181
3007,N103AA,AVIAT AIRCRAFT INC,A-1B
3008,N803AA,AIR TRACTOR INC,AT-802A
3009,N840AA,CESSNA,560
3010,N672AA,BOEING,757-223
3011,N890UA,AIRBUS,A319-132
3012,N265AK,BOEING,737-900ER
3013,N986AA,SIKORSKY,EH-60A
3014,N992AA,ASTRAEUS AERIAL LLC,V.3CS
3015,N991AA,CESSNA,402C
3016,N867DN,BOEING,737-900ER
3017,N903NK,AIRBUS,A320-271N
3018,N838AA,BOEING,787-9
3019,N807AA,BOEING,787-8
3020,N745AA,PIPER,PA-32-300
3021,N661AA,ROBERT D WHITE,AIRCAM
3022,N381DN,BOEING,737-832
3023,N860DN,BOEING,737-932ER
3024,N732AA,RAYTHEON CORPORATE JETS INC,BAE 125-800A
3025,N806AA,BOEING,787-8
3026,N866DN,BOEING,737-900ER
3027,N994AA,ASTRAEUS AERIAL LLC,V.3CS
3028,N108AA,COURTNEY GERALD L,ANTARES MA 32
3029,N993AA,ASTRAEUS AERIAL LLC,V.3CS
3030,N671NK,AIRBUS,A321-231
3031,N286VA,AIRBUS,A320-214
3032,N29907,BOEING,787-8
3033,N866AS,BOMBARDIER INC,CL-600-2B19
3034,N662AA,BOEING,757-223
3035,N168SY,EMBRAER S A,ERJ 170-200 LR
3036,N66897,BOEING,737-900ER
3037,N165SY,EMBRAER S A,ERJ 170-200 LR
3038,N167SY,EMBRAER S A,ERJ 170-200 LR
3039,N166SY,EMBRAER S A,ERJ 170-200 LR
3040,N995AA,ASTRAEUS AERIAL LLC,V.3CS
3041,N62896,BOEING,737-900ER
3042,N901NK,AIRBUS,A320-271N
3043,N721AA,CESSNA,172K
3044,N669AA,BOEING,757-223
3045,N658AA,BOEING,757-223
3046,N266AK,BOEING,737-900ER
3047,N904NK,AIRBUS,A320-271N
3048,N822AA,DASSAULT/SUD,FAN JET FALCON
3049,N694DL,BOEING,757-232
3050,N709AA,GULFSTREAM AEROSPACE,G-V
3051,N604AA,BOEING,757-223
3052,N107UA,BOEING,747-422
3053,N236FR,AIRBUS,A320-214
3054,N905NK,AIRBUS,A320-271N
3055,N831AA,BOEING,787-9
3056,N836AA,BOEING,787-9
3057,N656AA,BOEING,757-223
3058,N61898,BOEING,737-900ER
3059,N200SY,EMBRAER S A,ERJ 170-200 LR
3060,N204SY,EMBRAER S A,ERJ 170-200 LR
3061,N38479,BOEING,737-900ER
3062,N63899,BOEING,737-900ER
3063,N26952,BOEING,787-9
3064,N202SY,EMBRAER S A,ERJ 170-200 LR
3065,N77538,BOEING,737-800
3066,N203SY,EMBRAER S A,ERJ 170-200 LR
3067,N29968,BOEING,787-9
3068,N950AA,BEECH,B-99
3069,N77012,BOEING,777-224
3070,N238FR,AIRBUS,A320-214
3071,N716FR,AIRBUS,A321-211
3072,N717FR,AIRBUS,A321-211
3073,N891UA,AIRBUS,A319-132
3074,N998AA,DJI,MAVIC 2 PRO
3075,N929AA,AIRBUS,A321-231
3076,N673NK,AIRBUS,A321-231
3077,N997AA,AIRBUS,A321-231
3078,N868DN,BOEING,737-900ER
3079,N770AA,BEECH,A36
3080,N905EV,BOMBARDIER INC,CL-600-2B19
3081,N903EV,BOMBARDIER INC,CL-600-2B19
3082,N880AS,BOMBARDIER INC,CL-600-2B19
3083,N502UA,BOEING,757-222
3084,N267AK,BOEING,737-900ER
3085,N718FR,AIRBUS,A321-211
3086,N930AA,BEECH,A36
3087,N672NK,AIRBUS,A321-231
3088,N205SY,EMBRAER S A,ERJ 170-200 LR
3089,N941AA,SIKORSKY,UH-60A
3090,N2333U,BOEING,777-300ER
3091,N2331U,BOEING,777-300ER
